forecast_date,target,location,target_end_date,type,quantile,value
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.55,77
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.6,82
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.65,88
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.7,95
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.75,104
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.8,118
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.85,152
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.9,179
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.95,198
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.975,211
2020-08-13,6 wk ahead inc death,05,2020-09-19,quantile,0.99,224
2020-08-13,1 wk ahead cum death,04,2020-08-15,point,NA,4513.067488067488
2020-08-13,2 wk ahead cum death,04,2020-08-22,point,NA,4808.635623635623
2020-08-13,3 wk ahead cum death,04,2020-08-29,point,NA,5040.739297739297
2020-08-13,4 wk ahead cum death,04,2020-09-05,point,NA,5224.829910829911
2020-08-13,5 wk ahead cum death,04,2020-09-12,point,NA,5374.864912864913
2020-08-13,6 wk ahead cum death,04,2020-09-19,point,NA,5502.626040626041
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.01,4324
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.025,4348
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.05,4371
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.1,4405
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.15,4430
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.2,4448
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.25,4463
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.3,4476
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.35,4488
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.4,4498
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.45,4508
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.5,4518
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.55,4527
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.6,4537
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.65,4547
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.7,4556
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.75,4567
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.8,4579
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.85,4593
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.9,4610
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.95,4636
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.975,4657
2020-08-13,1 wk ahead cum death,04,2020-08-15,quantile,0.99,4683
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.01,4495.26
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.025,4527
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.05,4564
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.1,4620
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.15,4665
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.2,4700
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.25,4727
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.3,4751
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.35,4771
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.4,4789
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.45,4806
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.5,4821
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.55,4836
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.6,4852
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.65,4867
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.7,4883
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.75,4900
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.8,4918
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.85,4940
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.9,4968
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.95,5007
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.975,5042
2020-08-13,2 wk ahead cum death,04,2020-08-22,quantile,0.99,5082
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.01,4598.26
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.025,4640
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.05,4686
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.1,4762
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.15,4828
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.2,4883
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.25,4927
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.3,4962
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.35,4993
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.4,5019
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.45,5043
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.5,5065
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.55,5085
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.6,5106
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.65,5126
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.7,5148
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.75,5170
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.8,5196
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.85,5226
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.9,5261.4000000000015
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.95,5316
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.975,5365
2020-08-13,3 wk ahead cum death,04,2020-08-29,quantile,0.99,5418
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.01,4661
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.025,4707
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.05,4762
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.1,4851.6
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.15,4938
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.2,5013
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.25,5078
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.3,5126
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.35,5166
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.4,5201
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.45,5232
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.5,5260
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.55,5286
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.6,5312
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.65,5339
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.7,5365
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.75,5395
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.8,5427
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.85,5464
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.9,5512
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.95,5578
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.975,5643.3499999999985
2020-08-13,4 wk ahead cum death,04,2020-09-05,quantile,0.99,5712.739999999998
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.01,4700
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.025,4751
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.05,4810
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.1,4908
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.15,5010
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.2,5104
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.25,5189
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.3,5252
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.35,5300
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.4,5344
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.45,5381
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.5,5417
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.55,5450
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.6,5484
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.65,5517
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.7,5550
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.75,5586
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.8,5626
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.85,5672
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.9,5731
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.95,5816
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.975,5897
2020-08-13,5 wk ahead cum death,04,2020-09-12,quantile,0.99,5982
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.01,4724
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.025,4777
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.05,4841
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.1,4944
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.15,5057
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.2,5169.200000000001
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.25,5271
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.3,5345
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.35,5407
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.4,5457
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.45,5503
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.5,5546
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.55,5588
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.6,5629
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.65,5671
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.7,5715
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.75,5760
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.8,5809
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.85,5864
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.9,5939
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.95,6047
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.975,6141
2020-08-13,6 wk ahead cum death,04,2020-09-19,quantile,0.99,6248.739999999998
2020-08-13,1 wk ahead inc death,04,2020-08-15,point,NA,369.73755873755874
2020-08-13,2 wk ahead inc death,04,2020-08-22,point,NA,295.5681355681356
2020-08-13,3 wk ahead inc death,04,2020-08-29,point,NA,232.1036741036741
2020-08-13,4 wk ahead inc death,04,2020-09-05,point,NA,184.0906130906131
2020-08-13,5 wk ahead inc death,04,2020-09-12,point,NA,150.03500203500204
2020-08-13,6 wk ahead inc death,04,2020-09-19,point,NA,127.76112776112777
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.01,252
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.025,265
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.05,280
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.1,301
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.15,316
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.2,328
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.25,338
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.3,346
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.35,354
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.4,360
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.45,367
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.5,373
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.55,379
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.6,385
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.65,391
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.7,398
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.75,404
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.8,412
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.85,420
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.9,431
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.95,447
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.975,461
2020-08-13,1 wk ahead inc death,04,2020-08-15,quantile,0.99,477
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.01,162
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.025,175
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.05,189
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.1,210
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.15,230
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.2,247
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.25,260
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.3,271
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.35,280
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.4,288
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.45,295
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.5,302
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.55,309
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.6,315
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.65,321
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.7,328
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.75,335
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.8,343
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.85,352
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.9,364
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.95,381
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.975,396
2020-08-13,2 wk ahead inc death,04,2020-08-22,quantile,0.99,412
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.01,98
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.025,108
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.05,120
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.1,139
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.15,159
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.2,178
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.25,195
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.3,207
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.35,217
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.4,226
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.45,233
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.5,240
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.55,247
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.6,253
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.65,260
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.7,267
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.75,274
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.8,282
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.85,292
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.9,303
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.95,321
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.975,337
2020-08-13,3 wk ahead inc death,04,2020-08-29,quantile,0.99,355.73999999999796
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.01,58
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.025,65
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.05,74
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.1,89
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.15,105
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.2,124
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.25,140
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.3,153
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.35,164
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.4,173
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.45,182
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.5,190
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.55,197
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.6,205
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.65,213
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.7,221
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.75,230
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.8,239
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.85,249
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.9,262
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.95,281
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.975,297
2020-08-13,4 wk ahead inc death,04,2020-09-05,quantile,0.99,317
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.01,35
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.025,40
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.05,46
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.1,56
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.15,68
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.2,82
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.25,96
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.3,108
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.35,120
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.4,129
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.45,140
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.5,150
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.55,161
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.6,171
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.65,181
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.7,192
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.75,202
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.8,212
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.85,224
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.9,237
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.95,257
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.975,275
2020-08-13,5 wk ahead inc death,04,2020-09-12,quantile,0.99,295
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.01,21
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.025,25
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.05,29
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.1,36
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.15,43
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.2,52
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.25,62
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.3,74
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.35,85
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.4,97
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.45,109
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.5,121
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.55,136
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.6,151
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.65,165
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.7,177
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.75,188
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.8,199
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.85,211
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.9,225
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.95,245
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.975,262
2020-08-13,6 wk ahead inc death,04,2020-09-19,quantile,0.99,284
2020-08-13,1 wk ahead cum death,06,2020-08-15,point,NA,10963.984681984683
2020-08-13,2 wk ahead cum death,06,2020-08-22,point,NA,11762.956302956303
2020-08-13,3 wk ahead cum death,06,2020-08-29,point,NA,12501.398268398269
2020-08-13,4 wk ahead cum death,06,2020-09-05,point,NA,13189.68771968772
2020-08-13,5 wk ahead cum death,06,2020-09-12,point,NA,13833.766196766197
2020-08-13,6 wk ahead cum death,06,2020-09-19,point,NA,14430.184593184593
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.01,10565
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.025,10605
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.05,10651
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.1,10724
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.15,10769
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.2,10803
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.25,10834
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.3,10865
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.35,10896
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.4,10926
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.45,10952
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.5,10976
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.55,10998
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.6,11020
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.65,11041
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.7,11064
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.75,11089
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.8,11119
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.85,11155
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.9,11197
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.95,11250
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.975,11293
2020-08-13,1 wk ahead cum death,06,2020-08-15,quantile,0.99,11338
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.01,10958
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.025,11024
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.05,11093
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.1,11259.6
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.15,11407
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.2,11465
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.25,11514
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.3,11564
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.35,11617
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.4,11672
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.45,11722
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.5,11764
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.55,11806
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.6,11843
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.65,11880
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.7,11925
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.75,11981
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.8,12061
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.85,12211.099999999999
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.9,12317
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.95,12406
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.975,12469
2020-08-13,2 wk ahead cum death,06,2020-08-22,quantile,0.99,12537.739999999998
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.01,11215
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.025,11297
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.05,11384
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.1,11602.6
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.15,11964
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.2,12041
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.25,12109
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.3,12181.8
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.35,12263
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.4,12341
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.45,12417
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.5,12487
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.55,12548
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.6,12602
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.65,12661
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.7,12736
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.75,12824
2020-08-13,3 wk ahead cum death,06,2020-08-29,quantile,0.8,12961
